id,generous_model,harsh_model,baseline_grade,initial_generous_grade,initial_harsh_grade,final_generous_grade,final_harsh_grade,consensus_grade,actual_grade_0_15,actual_grade_0_100,rounds_used,converged,grade_difference,initial_swap_needed,total_warnings,total_swaps,big_jumps_generous,big_jumps_harsh,small_changes_generous,small_changes_harsh,medium_changes_generous,medium_changes_harsh,no_change_generous,no_change_harsh,total_grade_movement_generous,total_grade_movement_harsh,max_grade_movement_generous,max_grade_movement_harsh,min_grade_movement_generous,min_grade_movement_harsh,avg_grade_movement_generous,avg_grade_movement_harsh,initial_grade_gap,final_grade_gap,total_grade_gap_reduction,efficiency_score,stubbornness_score,volatility_score,generous_bias,harsh_bias,consensus_bias,baseline_bias
907,GROK,GROK,81,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.299999999999997,7.700000000000003
907,MISTRAL,MISTRAL,95,70,68,70,68,69,11.0,73.3,1,True,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,0,0.0,0.0,0.0,-3.299999999999997,-5.299999999999997,-4.299999999999997,21.700000000000003
907,COMMAND,COMMAND,76,75,65,70,68,69,11.0,73.3,2,True,2,False,0,0,0,0,1,1,0,0,0,0,5,3,5,3,5,3,2.5,1.5,10,2,8,4.0,0.0,0.0,1.7000000000000028,-8.299999999999997,-4.299999999999997,2.700000000000003
907,GEMMA,GEMMA,89,78,62,74,72,73,11.0,73.3,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,4.700000000000003,-11.299999999999997,-0.29999999999999716,15.700000000000003
643,CHATGPT,CHATGPT,65,52,28,44,43,44,8.5,56.7,3,True,1,False,0,0,0,0,1,1,1,1,0,0,8,15,6,12,2,3,2.6666666666666665,5.0,24,1,23,7.666666666666667,0.0,0.0,-4.700000000000003,-28.700000000000003,-12.700000000000003,8.299999999999997
643,CLAUDE,CLAUDE,83,45,15,15,15,15,8.5,56.7,4,True,0,False,0,0,1,0,1,0,1,0,0,3,30,0,21,0,2,0,7.5,0.0,30,0,30,7.5,0.375,0.125,-11.700000000000003,-41.7,-41.7,26.299999999999997
643,QWEN,QWEN,84,85,25,64,63,64,8.5,56.7,8,True,1,False,0,0,0,0,8,6,0,2,0,0,21,38,5,10,1,1,2.625,4.75,60,1,59,7.375,0.0,0.0,28.299999999999997,-31.700000000000003,7.299999999999997,27.299999999999997
643,GROK,GROK,66,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999997,-26.700000000000003,-6.700000000000003,9.299999999999997
643,MISTRAL,MISTRAL,67,85,35,76,55,66,8.5,56.7,8,False,21,False,0,0,0,0,5,2,0,2,3,4,9,20,3,7,1,3,1.125,2.5,50,21,29,3.625,0.4375,0.0,28.299999999999997,-21.700000000000003,9.299999999999997,10.299999999999997
643,COMMAND,COMMAND,78,65,35,71,69,70,8.5,56.7,4,True,2,False,2,2,0,1,2,1,0,1,1,0,3,43,2,35,1,1,0.75,10.75,30,2,28,7.0,0.125,0.125,8.299999999999997,-21.700000000000003,13.299999999999997,21.299999999999997
643,GEMMA,GEMMA,68,78,58,73,71,72,8.5,56.7,5,True,2,False,0,0,0,0,4,4,0,0,0,0,5,13,2,5,1,1,1.0,2.6,20,2,18,3.6,0.0,0.0,21.299999999999997,1.2999999999999972,15.299999999999997,11.299999999999997
1691,CHATGPT,CHATGPT,77,68,54,63,61,62,13.0,86.7,2,True,2,False,0,0,0,0,1,0,0,1,0,0,5,7,5,7,5,7,2.5,3.5,14,2,12,6.0,0.0,0.0,-18.700000000000003,-32.7,-24.700000000000003,-9.700000000000003
1691,CLAUDE,CLAUDE,79,75,32,10,10,10,13.0,86.7,3,True,0,False,1,1,2,0,0,0,0,1,0,1,93,6,65,6,28,6,31.0,2.0,43,0,43,14.333333333333334,0.16666666666666666,0.3333333333333333,-11.700000000000003,-54.7,-76.7,-7.700000000000003
1691,QWEN,QWEN,75,87,45,76,73,74,13.0,86.7,7,True,3,False,0,0,0,0,6,5,0,1,0,0,11,28,2,8,1,3,1.5714285714285714,4.0,42,3,39,5.571428571428571,0.0,0.0,0.29999999999999716,-41.7,-12.700000000000003,-11.700000000000003
1691,GROK,GROK,82,70,30,70,30,50,13.0,86.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-16.700000000000003,-56.7,-36.7,-4.700000000000003
1691,MISTRAL,MISTRAL,65,70,30,70,40,55,13.0,86.7,8,False,30,False,0,0,0,0,0,2,0,0,8,6,0,10,0,5,0,5,0.0,1.25,40,30,10,1.25,0.875,0.0,-16.700000000000003,-56.7,-31.700000000000003,-21.700000000000003
1691,COMMAND,COMMAND,66,75,45,65,62,64,13.0,86.7,3,True,3,False,1,1,1,1,0,1,0,0,1,0,15,22,15,20,15,2,5.0,7.333333333333333,30,3,27,9.0,0.16666666666666666,0.3333333333333333,-11.700000000000003,-41.7,-22.700000000000003,-20.700000000000003
1691,GEMMA,GEMMA,83,78,58,73,72,72,13.0,86.7,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-8.700000000000003,-28.700000000000003,-14.700000000000003,-3.700000000000003
611,CHATGPT,CHATGPT,83,72,50,66,65,66,12.0,80.0,3,True,1,False,0,0,0,0,2,1,0,1,0,0,6,15,4,10,2,5,2.0,5.0,22,1,21,7.0,0.0,0.0,-8.0,-30.0,-14.0,3.0
611,CLAUDE,CLAUDE,73,72,32,68,68,68,12.0,80.0,6,True,0,False,1,1,0,1,5,3,0,1,0,0,10,42,2,23,2,4,1.6666666666666667,7.0,40,0,40,6.666666666666667,0.0,0.08333333333333333,-8.0,-48.0,-12.0,-7.0
611,QWEN,QWEN,77,84,45,72,71,72,12.0,80.0,8,True,1,False,0,0,0,0,7,5,0,2,0,0,12,26,2,7,1,1,1.5,3.25,39,1,38,4.75,0.0,0.0,4.0,-35.0,-8.0,-3.0
611,GROK,GROK,76,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,-4.0
611,MISTRAL,MISTRAL,84,70,30,63,30,46,12.0,80.0,8,False,33,False,0,0,0,0,2,0,0,0,6,8,7,0,5,0,2,0,0.875,0.0,40,33,7,0.875,0.875,0.0,-10.0,-50.0,-34.0,4.0
611,COMMAND,COMMAND,70,75,41,67,65,66,12.0,80.0,4,True,2,False,0,0,0,0,1,2,1,1,1,0,8,24,7,14,1,5,2.0,6.0,34,2,32,8.0,0.125,0.0,-5.0,-39.0,-14.0,-10.0
611,GEMMA,GEMMA,75,78,58,73,72,72,12.0,80.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-2.0,-22.0,-8.0,-5.0
2181,CHATGPT,CHATGPT,57,72,50,63,62,62,6.5,43.3,3,True,1,False,0,0,0,0,1,1,1,1,0,0,9,12,6,8,3,4,3.0,4.0,22,1,21,7.0,0.0,0.0,28.700000000000003,6.700000000000003,18.700000000000003,13.700000000000003
2181,CLAUDE,CLAUDE,69,78,32,44,41,42,6.5,43.3,8,True,3,False,1,1,1,0,6,4,0,2,0,1,48,23,34,6,2,1,6.0,2.875,46,3,43,5.375,0.0625,0.0625,34.7,-11.299999999999997,-1.2999999999999972,25.700000000000003
2181,QWEN,QWEN,66,85,42,72,70,71,6.5,43.3,8,True,2,False,0,0,0,0,7,5,0,2,0,0,13,28,3,6,1,2,1.625,3.5,43,2,41,5.125,0.0,0.0,41.7,-1.2999999999999972,27.700000000000003,22.700000000000003
2181,GROK,GROK,53,70,30,70,30,50,6.5,43.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,26.700000000000003,-13.299999999999997,6.700000000000003,9.700000000000003
2181,MISTRAL,MISTRAL,62,70,62,67,64,66,6.5,43.3,5,True,3,False,0,0,0,0,2,1,0,0,2,3,3,2,2,2,1,2,0.6,0.4,8,3,5,1.0,0.5,0.0,26.700000000000003,18.700000000000003,22.700000000000003,18.700000000000003
2181,COMMAND,COMMAND,61,75,61,70,68,69,6.5,43.3,3,True,2,False,1,1,0,0,2,2,0,0,0,0,7,9,5,5,2,4,2.3333333333333335,3.0,14,2,12,4.0,0.0,0.0,31.700000000000003,17.700000000000003,25.700000000000003,17.700000000000003
2181,GEMMA,GEMMA,51,78,52,71,69,70,6.5,43.3,6,True,2,False,0,0,0,0,5,4,0,1,0,0,7,17,2,6,1,1,1.1666666666666667,2.8333333333333335,26,2,24,4.0,0.0,0.0,34.7,8.700000000000003,26.700000000000003,7.700000000000003
840,CHATGPT,CHATGPT,85,70,57,60,60,60,10.5,70.0,2,True,0,False,0,0,0,0,0,1,1,0,0,0,10,3,10,3,10,3,5.0,1.5,13,0,13,6.5,0.0,0.0,0.0,-13.0,-10.0,15.0
840,CLAUDE,CLAUDE,69,78,42,52,52,52,10.5,70.0,7,True,0,False,1,1,1,0,4,4,1,1,0,1,35,19,18,6,2,2,5.0,2.7142857142857144,36,0,36,5.142857142857143,0.07142857142857142,0.07142857142857142,8.0,-28.0,-18.0,-1.0
840,QWEN,QWEN,83,84,42,73,70,72,10.5,70.0,7,True,3,False,0,0,0,0,6,3,0,3,0,0,11,28,2,6,1,2,1.5714285714285714,4.0,42,3,39,5.571428571428571,0.0,0.0,14.0,-28.0,2.0,13.0
840,GROK,GROK,67,70,30,70,30,50,10.5,70.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,0.0,-40.0,-20.0,-3.0
840,MISTRAL,MISTRAL,68,88,30,85,52,68,10.5,70.0,8,False,33,False,0,0,0,1,2,0,0,1,6,6,3,22,2,15,1,7,0.375,2.75,58,33,25,3.125,0.75,0.0625,18.0,-40.0,-2.0,-2.0
840,COMMAND,COMMAND,84,78,65,72,69,70,10.5,70.0,4,True,3,False,0,0,0,0,3,3,0,0,0,0,6,4,3,2,1,1,1.5,1.0,13,3,10,2.5,0.0,0.0,8.0,-5.0,0.0,14.0
840,GEMMA,GEMMA,74,78,58,73,72,72,10.5,70.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,8.0,-12.0,2.0,4.0
1531,CHATGPT,CHATGPT,78,76,62,72,72,72,10.0,66.7,3,True,0,False,0,0,0,0,2,1,0,1,0,0,4,10,3,6,1,4,1.3333333333333333,3.3333333333333335,14,0,14,4.666666666666667,0.0,0.0,9.299999999999997,-4.700000000000003,5.299999999999997,11.299999999999997
1531,CLAUDE,CLAUDE,91,78,35,41,40,40,10.0,66.7,6,True,1,False,1,1,1,0,4,3,0,1,0,1,47,15,38,7,1,2,7.833333333333333,2.5,43,1,42,7.0,0.08333333333333333,0.08333333333333333,11.299999999999997,-31.700000000000003,-26.700000000000003,24.299999999999997
1531,QWEN,QWEN,84,85,45,72,72,72,10.0,66.7,8,True,0,False,0,0,0,0,7,5,0,2,0,0,13,27,3,7,1,2,1.625,3.375,40,0,40,5.0,0.0,0.0,18.299999999999997,-21.700000000000003,5.299999999999997,17.299999999999997
1531,GROK,GROK,76,70,30,70,30,50,10.0,66.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,3.299999999999997,-36.7,-16.700000000000003,9.299999999999997
1531,MISTRAL,MISTRAL,83,70,30,65,35,50,10.0,66.7,8,False,30,False,0,0,0,0,2,1,0,0,6,7,5,5,3,5,2,5,0.625,0.625,40,30,10,1.25,0.8125,0.0,3.299999999999997,-36.7,-16.700000000000003,16.299999999999997
1531,COMMAND,COMMAND,90,75,41,72,70,71,10.0,66.7,3,True,2,False,1,1,0,1,2,0,0,1,0,0,5,31,3,24,2,7,1.6666666666666667,10.333333333333334,34,2,32,10.666666666666666,0.0,0.16666666666666666,8.299999999999997,-25.700000000000003,4.299999999999997,23.299999999999997
1531,GEMMA,GEMMA,92,78,58,73,72,72,10.0,66.7,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,11.299999999999997,-8.700000000000003,5.299999999999997,25.299999999999997
999,CHATGPT,CHATGPT,76,67,28,53,50,52,,,4,True,3,False,0,0,0,0,2,1,1,2,0,0,14,22,12,12,1,4,3.5,5.5,39,3,36,9.0,0.0,0.0,,,,
999,CLAUDE,CLAUDE,80,45,15,24,15,20,,,8,False,9,False,0,0,0,0,6,0,1,0,1,8,21,0,7,0,2,0,2.625,0.0,30,9,21,2.625,0.5625,0.0,,,,
999,QWEN,QWEN,76,78,35,62,62,62,,,8,True,0,False,0,0,0,0,7,6,0,1,0,0,16,27,3,6,2,2,2.0,3.375,43,0,43,5.375,0.0,0.0,,,,
999,GROK,GROK,78,70,30,70,30,50,,,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,,,,
999,MISTRAL,MISTRAL,65,70,30,68,50,59,,,8,False,18,False,0,0,0,0,1,2,0,1,7,5,2,20,2,10,2,5,0.25,2.5,40,18,22,2.75,0.75,0.0,,,,
999,COMMAND,COMMAND,84,65,25,55,52,54,,,4,True,3,False,0,0,0,1,2,1,0,1,1,0,10,27,5,15,5,2,2.5,6.75,40,3,37,9.25,0.125,0.125,,,,
999,GEMMA,GEMMA,82,78,52,72,70,71,,,6,True,2,False,0,0,0,0,5,4,0,1,0,0,6,18,2,6,1,2,1.0,3.0,26,2,24,4.0,0.0,0.0,,,,
1178,CHATGPT,CHATGPT,91,70,58,66,66,66,12.5,83.3,3,True,0,False,0,0,0,0,2,2,0,0,0,0,4,8,3,5,1,3,1.3333333333333333,2.6666666666666665,12,0,12,4.0,0.0,0.0,-13.299999999999997,-25.299999999999997,-17.299999999999997,7.700000000000003
1178,CLAUDE,CLAUDE,95,78,45,42,39,40,12.5,83.3,7,True,3,False,2,2,1,0,5,2,0,3,0,1,72,30,59,11,1,2,10.285714285714286,4.285714285714286,33,3,30,4.285714285714286,0.07142857142857142,0.07142857142857142,-5.299999999999997,-38.3,-43.3,11.700000000000003
1178,QWEN,QWEN,78,87,58,78,75,76,12.5,83.3,5,True,3,False,0,0,0,0,4,3,0,1,0,0,9,17,3,6,2,3,1.8,3.4,29,3,26,5.2,0.0,0.0,3.700000000000003,-25.299999999999997,-7.299999999999997,-5.299999999999997
1178,GROK,GROK,88,70,30,70,30,50,12.5,83.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-13.299999999999997,-53.3,-33.3,4.700000000000003
1178,MISTRAL,MISTRAL,94,70,62,66,63,64,12.5,83.3,7,True,3,False,0,0,0,0,3,1,0,0,3,5,4,1,2,1,1,1,0.5714285714285714,0.14285714285714285,8,3,5,0.7142857142857143,0.5714285714285714,0.0,-13.299999999999997,-21.299999999999997,-19.299999999999997,10.700000000000003
1178,COMMAND,COMMAND,79,65,55,65,64,64,12.5,83.3,3,True,1,False,1,1,0,0,1,2,0,0,1,0,1,10,1,5,1,5,0.3333333333333333,3.3333333333333335,10,1,9,3.0,0.16666666666666666,0.0,-18.299999999999997,-28.299999999999997,-19.299999999999997,-4.299999999999997
1178,GEMMA,GEMMA,94,82,62,77,75,76,12.5,83.3,5,True,2,False,0,0,0,0,4,3,0,1,0,0,5,13,2,6,1,1,1.0,2.6,20,2,18,3.6,0.0,0.0,-1.2999999999999972,-21.299999999999997,-7.299999999999997,10.700000000000003
1966,CHATGPT,CHATGPT,82,68,57,66,63,64,10.0,66.7,2,True,3,False,0,0,0,0,1,0,0,1,0,0,2,6,2,6,2,6,1.0,3.0,11,3,8,4.0,0.0,0.0,1.2999999999999972,-9.700000000000003,-2.700000000000003,15.299999999999997
1966,CLAUDE,CLAUDE,79,78,42,70,70,70,10.0,66.7,4,True,0,False,0,0,0,1,3,1,0,1,0,0,8,28,4,18,2,4,2.0,7.0,36,0,36,9.0,0.0,0.125,11.299999999999997,-24.700000000000003,3.299999999999997,12.299999999999997
1966,QWEN,QWEN,82,87,42,74,72,73,10.0,66.7,8,True,2,False,0,0,0,0,7,4,0,3,0,0,13,30,3,6,1,2,1.625,3.75,45,2,43,5.375,0.0,0.0,20.299999999999997,-24.700000000000003,6.299999999999997,15.299999999999997
1966,GROK,GROK,75,70,30,70,30,50,10.0,66.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,3.299999999999997,-36.7,-16.700000000000003,8.299999999999997
1966,MISTRAL,MISTRAL,89,87,62,83,68,76,10.0,66.7,8,False,15,False,0,0,0,0,3,0,0,1,5,7,4,6,2,6,1,6,0.5,0.75,25,15,10,1.25,0.75,0.0,20.299999999999997,-4.700000000000003,9.299999999999997,22.299999999999997
1966,COMMAND,COMMAND,81,75,65,72,70,71,10.0,66.7,2,True,2,False,0,0,0,0,1,1,0,0,0,0,3,5,3,5,3,5,1.5,2.5,10,2,8,4.0,0.0,0.0,8.299999999999997,-1.7000000000000028,4.299999999999997,14.299999999999997
1966,GEMMA,GEMMA,79,78,62,74,72,73,10.0,66.7,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,11.299999999999997,-4.700000000000003,6.299999999999997,12.299999999999997
2109,CHATGPT,CHATGPT,95,74,56,70,69,70,10.0,66.7,3,True,1,False,0,0,0,0,2,1,0,1,0,0,4,13,2,10,2,3,1.3333333333333333,4.333333333333333,18,1,17,5.666666666666667,0.0,0.0,7.299999999999997,-10.700000000000003,3.299999999999997,28.299999999999997
2109,CLAUDE,CLAUDE,77,75,35,3,1,2,10.0,66.7,6,True,2,False,4,4,3,1,1,1,1,2,0,1,205,99,74,74,2,4,34.166666666666664,16.5,40,2,38,6.333333333333333,0.08333333333333333,0.3333333333333333,8.299999999999997,-31.700000000000003,-64.7,10.299999999999997
2109,QWEN,QWEN,90,87,42,78,75,76,10.0,66.7,6,True,3,False,0,0,0,1,5,3,0,1,0,0,9,33,2,16,1,3,1.5,5.5,45,3,42,7.0,0.0,0.08333333333333333,20.299999999999997,-24.700000000000003,9.299999999999997,23.299999999999997
2109,GROK,GROK,79,70,30,70,30,50,10.0,66.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,3.299999999999997,-36.7,-16.700000000000003,12.299999999999997
2109,MISTRAL,MISTRAL,75,70,65,68,65,66,10.0,66.7,3,True,3,False,0,0,0,0,2,0,0,0,0,2,2,0,1,0,1,0,0.6666666666666666,0.0,5,3,2,0.6666666666666666,0.3333333333333333,0.0,3.299999999999997,-1.7000000000000028,-0.7000000000000028,8.299999999999997
2109,COMMAND,COMMAND,93,75,41,73,71,72,10.0,66.7,3,True,2,False,2,2,0,1,1,1,1,0,0,0,8,36,7,31,1,5,2.6666666666666665,12.0,34,2,32,10.666666666666666,0.0,0.16666666666666666,8.299999999999997,-25.700000000000003,5.299999999999997,26.299999999999997
2109,GEMMA,GEMMA,87,78,58,73,72,72,10.0,66.7,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,11.299999999999997,-8.700000000000003,5.299999999999997,20.299999999999997
1230,CHATGPT,CHATGPT,68,68,17,25,22,24,11.0,73.3,2,True,3,False,0,0,1,0,0,1,0,0,0,0,43,5,43,5,43,5,21.5,2.5,51,3,48,24.0,0.0,0.25,-5.299999999999997,-56.3,-49.3,-5.299999999999997
1230,CLAUDE,CLAUDE,74,45,15,42,42,42,11.0,73.3,4,True,0,False,1,1,0,1,3,1,0,0,0,1,8,32,3,30,2,2,2.0,8.0,30,0,30,7.5,0.125,0.125,-28.299999999999997,-58.3,-31.299999999999997,0.7000000000000028
1230,QWEN,QWEN,84,76,25,65,63,64,11.0,73.3,7,True,2,False,0,0,0,0,6,2,0,4,0,0,11,38,2,10,1,2,1.5714285714285714,5.428571428571429,51,2,49,7.0,0.0,0.0,2.700000000000003,-48.3,-9.299999999999997,10.700000000000003
1230,GROK,GROK,79,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.299999999999997,5.700000000000003
1230,MISTRAL,MISTRAL,73,70,30,56,51,54,11.0,73.3,8,False,5,False,0,0,0,0,7,3,0,1,1,4,14,21,5,10,1,1,1.75,2.625,40,5,35,4.375,0.3125,0.0,-3.299999999999997,-43.3,-19.299999999999997,-0.29999999999999716
1230,COMMAND,COMMAND,77,65,35,68,65,66,11.0,73.3,2,True,3,False,1,1,0,1,0,0,0,0,1,0,0,33,0,33,0,33,0.0,16.5,30,3,27,13.5,0.25,0.25,-8.299999999999997,-38.3,-7.299999999999997,3.700000000000003
1230,GEMMA,GEMMA,69,78,52,73,70,72,11.0,73.3,5,True,3,False,0,0,0,0,4,3,0,1,0,0,5,18,2,6,1,2,1.0,3.6,26,3,23,4.6,0.0,0.0,4.700000000000003,-21.299999999999997,-1.2999999999999972,-4.299999999999997
980,CHATGPT,CHATGPT,81,72,52,67,65,66,,,3,True,2,False,0,0,0,0,2,1,0,1,0,0,5,13,4,8,1,5,1.6666666666666667,4.333333333333333,20,2,18,6.0,0.0,0.0,,,,
980,CLAUDE,CLAUDE,84,72,32,48,45,46,,,6,True,3,False,1,1,1,0,3,3,0,1,1,1,27,16,17,6,2,3,4.5,2.6666666666666665,40,3,37,6.166666666666667,0.16666666666666666,0.08333333333333333,,,,
980,QWEN,QWEN,87,86,45,74,72,73,,,8,True,2,False,0,0,0,0,7,5,0,2,0,0,12,27,3,7,1,2,1.5,3.375,41,2,39,4.875,0.0,0.0,,,,
980,GROK,GROK,84,70,30,70,30,50,,,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,,,,
980,MISTRAL,MISTRAL,83,87,58,81,73,77,,,8,False,8,False,0,0,0,0,5,5,0,0,3,3,6,15,2,4,1,2,0.75,1.875,29,8,21,2.625,0.375,0.0,,,,
980,COMMAND,COMMAND,94,75,65,70,67,68,,,2,True,3,False,0,0,0,0,1,1,0,0,0,0,5,2,5,2,5,2,2.5,1.0,10,3,7,3.5,0.0,0.0,,,,
980,GEMMA,GEMMA,91,78,58,73,72,72,,,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,,,,
1991,CHATGPT,CHATGPT,76,75,63,72,70,71,11.5,76.7,2,True,2,False,0,0,0,0,1,0,0,1,0,0,3,7,3,7,3,7,1.5,3.5,12,2,10,5.0,0.0,0.0,-1.7000000000000028,-13.700000000000003,-5.700000000000003,-0.7000000000000028
1991,CLAUDE,CLAUDE,66,78,52,71,70,70,11.5,76.7,4,True,1,False,0,0,0,0,3,1,0,2,0,0,7,18,3,8,2,4,1.75,4.5,26,1,25,6.25,0.0,0.0,1.2999999999999972,-24.700000000000003,-6.700000000000003,-10.700000000000003
1991,QWEN,QWEN,72,87,58,79,78,78,11.5,76.7,6,True,1,False,0,0,0,0,5,4,0,1,0,0,8,20,2,6,1,2,1.3333333333333333,3.3333333333333335,29,1,28,4.666666666666667,0.0,0.0,10.299999999999997,-18.700000000000003,1.2999999999999972,-4.700000000000003
1991,GROK,GROK,85,70,30,70,30,50,11.5,76.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-6.700000000000003,-46.7,-26.700000000000003,8.299999999999997
1991,MISTRAL,MISTRAL,76,70,30,65,47,56,11.5,76.7,8,False,18,False,0,0,0,0,4,2,0,1,4,5,5,17,2,10,1,2,0.625,2.125,40,18,22,2.75,0.5625,0.0,-6.700000000000003,-46.7,-20.700000000000003,-0.7000000000000028
1991,COMMAND,COMMAND,74,67,65,67,65,66,11.5,76.7,1,True,2,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,0,0.0,0.0,0.0,-9.700000000000003,-11.700000000000003,-10.700000000000003,-2.700000000000003
1991,GEMMA,GEMMA,84,85,68,81,78,80,11.5,76.7,4,True,3,False,0,0,0,0,3,3,0,0,0,0,4,10,2,5,1,2,1.0,2.5,17,3,14,3.5,0.0,0.0,8.299999999999997,-8.700000000000003,3.299999999999997,7.299999999999997
597,CHATGPT,CHATGPT,70,70,48,62,60,61,11.5,76.7,3,True,2,False,0,0,0,0,2,1,0,1,0,0,8,12,4,7,4,5,2.6666666666666665,4.0,22,2,20,6.666666666666667,0.0,0.0,-6.700000000000003,-28.700000000000003,-15.700000000000003,-6.700000000000003
597,CLAUDE,CLAUDE,77,72,32,36,34,35,11.5,76.7,3,True,2,False,1,1,1,0,1,1,0,1,0,0,42,8,40,6,2,2,14.0,2.6666666666666665,40,2,38,12.666666666666666,0.0,0.16666666666666666,-4.700000000000003,-44.7,-41.7,0.29999999999999716
597,QWEN,QWEN,67,85,48,74,72,73,11.5,76.7,7,True,2,False,0,0,0,0,6,4,0,2,0,0,11,24,3,6,1,2,1.5714285714285714,3.4285714285714284,37,2,35,5.0,0.0,0.0,8.299999999999997,-28.700000000000003,-3.700000000000003,-9.700000000000003
597,GROK,GROK,77,70,30,70,30,50,11.5,76.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-6.700000000000003,-46.7,-26.700000000000003,0.29999999999999716
597,MISTRAL,MISTRAL,67,70,30,70,48,59,11.5,76.7,8,False,22,False,0,0,0,0,0,4,0,0,8,4,0,18,0,5,0,3,0.0,2.25,40,22,18,2.25,0.75,0.0,-6.700000000000003,-46.7,-17.700000000000003,-9.700000000000003
597,COMMAND,COMMAND,69,65,61,64,62,63,11.5,76.7,2,True,2,False,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.5,0.5,4,2,2,1.0,0.0,0.0,-11.700000000000003,-15.700000000000003,-13.700000000000003,-7.700000000000003
597,GEMMA,GEMMA,82,78,52,71,69,70,11.5,76.7,6,True,2,False,0,0,0,0,5,4,0,1,0,0,7,17,2,6,1,1,1.1666666666666667,2.8333333333333335,26,2,24,4.0,0.0,0.0,1.2999999999999972,-24.700000000000003,-6.700000000000003,5.299999999999997
509,CHATGPT,CHATGPT,81,74,52,66,66,66,13.5,90.0,3,True,0,False,0,0,0,0,1,1,1,1,0,0,8,14,6,12,2,2,2.6666666666666665,4.666666666666667,22,0,22,7.333333333333333,0.0,0.0,-16.0,-38.0,-24.0,-9.0
509,CLAUDE,CLAUDE,93,68,25,30,30,30,13.5,90.0,3,True,0,False,1,1,1,0,0,2,0,0,1,0,43,10,43,5,43,5,14.333333333333334,3.3333333333333335,43,0,43,14.333333333333334,0.16666666666666666,0.16666666666666666,-22.0,-65.0,-60.0,3.0
